bank_no,bank_name,mobile,zip_code,address,swift_code,bank_province
402144400033,肃宁县农村信用合作联社后堤信用社,0317-5074190,62350,河北省沧州市肃宁县师素乡后堤村,--,河北
402144400041,肃宁县农村信用合作联社湾里信用社,0317-5080186,62350,河北省沧州市肃宁县湾里镇湾里村,--,河北
402144400050,肃宁县农村信用合作联社窝北信用社,0317-5066378,62350,河北省沧州市肃宁县沃北镇沃北村,--,河北
402144400068,肃宁县农村信用合作联社河北信用社,0317-5061316,62350,河北省沧州市肃宁县河北乡河北村,--,河北
402144400076,肃宁县农村信用合作联社梁村信用社,0317-5068368,62350,河北省沧州市梁村镇梁村,--,河北
402144400084,肃宁县农村信用合作联社邵庄信用社,0317-5096145,62350,河北省沧州市肃宁县邵庄乡邵庄村,--,河北
402144400105,肃宁县农村信用合作联社付佐信用社,0317-5092066,62350,河北省沧州市肃宁县付佐乡付佐村,--,河北
402144400113,肃宁县农村信用合作联社师素信用社,0317-5079706,62350,河北省沧州市肃宁县师素镇,--,河北
402144400121,肃宁县农村信用合作联社武垣信用社,0317-5021363,62350,河北省沧州市肃宁县靖宁北街,--,河北
402144400148,肃宁县农村信用合作联社复兴路分社,0317-5024067,62350,肃宁县城关镇,--,河北
402144400156,肃宁县农村信用合作联社王街分社,0317-5028073,62350,肃宁县城关镇,--,河北
402144400164,肃宁县农村信用合作联社尚村分社,0317-5099461,62350,河北省沧州市肃宁县尚村镇尚村,--,河北
402144400172,肃宁县农村信用合作联社官厅分社,0317-5084385,62350,河北省沧州市肃宁县湾里镇官厅村,--,河北
402144400189,肃宁县农村信用合作联社韩村分社,0317-5041544,62350,河北省沧州市肃宁县河北乡韩村,--,河北
402144400197,肃宁县梁村农村信用合作社路庄分社,0317-5068325,62350,河北省沧州市肃宁县梁村镇路庄村,--,河北
402144400201,肃宁县邵庄农村信用合作社齐庄分社,0317-5115143,62350,河北省沧州市肃宁县尚村镇齐庄村,--,河北
402144500018,献县农村信用合作联社,0317-4622234,62250,河北省沧州市献县城内东升南路,--,河北
402144500026,献县农村信用合作联社乐寿信用社,0317-4623409,62250,河北省沧州市献县平安大街东段,--,河北
402144500034,献县农村信用合作联社三堤口信用社,0317-4645284,62250,河北省沧州市献县陈庄镇三堤口村,--,河北
402144500042,献县农村信用合作联社十五级信用社,0317-4695005,62250,河北省沧州市献县十五级乡十五级村,--,河北
402144500059,献县农村信用合作联社河街信用社,0317-4653710,62253,河北省沧州市献县河街镇河街村,--,河北
402144500067,献县农村信用合作联社双岭信用社,0317-4400680,62250,河北省沧州市献县双岭乡双岭村,--,河北
402144500075,献县农村信用合作联社万村信用社,0317-4650213,62253,河北省沧州市献县河街镇小万村,--,河北
402144500083,献县农村信用合作联社淮镇信用社,0317-4681107,62255,河北省沧州市献县淮镇,--,河北
402144500091,献县农村信用合作联社郭庄信用社,0317-4680023,62254,河北省沧州市献县郭庄乡大郭庄,--,河北
402144500106,献县农村信用合作联社徐留高信用社,0317-4688097,62255,河北省沧州市献县徐留高乡徐留高村,--,河北
402144500114,献县农村信用合作联社韩村信用社,0317-4649014,62255,河北省沧州市献县韩村,--,河北
402144500122,献县农村信用合作联社东村信用社,0317-4689456,62255,河北省沧州市献县东村乡东村,--,河北
402144500139,献县农村信用合作联社垒头信用社,0317-4691069,62255,河北省沧州市献县垒头乡垒头村,--,河北
402144500147,献县农村信用合作联社商林信用社,0317-4661013,62251,河北省沧州市献县商林乡二分村,--,河北
402144500155,献县农村信用合作联社本斋信用社,0317-4665020,62251,河北省沧州市本斋乡本斋东村,--,河北
402144500163,献县农村信用合作联社陌南信用社,0317-4675005,62252,河北省沧州市献县陌南镇陌南村,--,河北
402144500171,献县农村信用合作联社段村信用社,0317-4510061,62252,河北省沧州市献县段村乡西段村,--,河北
402144500180,献县农村信用合作联社张村信用社,0317-4671006,62250,河北省沧州市献县张村镇张村,--,河北
402144500198,献县农村信用合作联社临河信用社,0317-4671036,62250,河北省沧州市献县临河乡临河村,--,河北
402144500202,献县农村信用合作联社东升路分社,0317-4622352,62250,河北省沧州市献县东升南路,--,河北
402144500219,献县农村信用合作联社南河头分社,0317-4643930,62250,河北省沧州市献县南河头乡南河头村,--,河北
402144500227,献县农村信用合作联社臧桥分社,0317-4606504,62250,河北省沧州市献乐寿镇臧桥村,--,河北
402144500235,献县农村信用合作联社小平王分社,0317-4526095,62250,河北省沧州市献县小平王乡小平王村,--,河北
402144500243,献县农村信用合作联社西城分社,0317-4495026,62251,河北省沧州市献县西城乡西城南村,--,河北
402144500260,献县农村信用合作联社平安大街分社,0317-4630873,62250,河北省献县城内平安大街,--,河北
402144500278,献县农村信用合作联社东大街分社,0317-4624875,62250,河北省沧州市献县城内东大街,--,河北
402144500286,献县农村信用合作联社西街分社,0317-4625064,62250,河北省献县城内东西大街,--,河北
402144600010,吴桥县农村信用合作联社,0317-7343374,61800,河北省沧州市吴桥县桑园镇长江东路90号,--,河北
402144600028,吴桥县农村信用合作联社于集信用社,0317-7225311,61800,河北省沧州市吴桥县于集镇政府驻地,--,河北
402144600036,吴桥县农村信用合作联社徐王分社,0317-7229330,61800,河北省沧州市吴桥县于集镇徐王村,--,河北
402144600044,吴桥县农村信用合作联社梁集信用社,0317-7260022,61800,河北省沧州市吴桥县梁集镇政府驻地,--,河北
402144600052,吴桥县农村信用合作联社赵辛分社,0317-7280116,61800,河北省沧州市吴桥县梁集镇赵辛村,--,河北
402144600069,吴桥县农村信用合作联社何庄信用社,0317-7250507,61800,河北省沧州市吴桥县何庄乡政府驻地,--,河北
402144600077,吴桥县何庄农村信用合作社北牟分社,0317-7265013,61800,河北省沧州市吴桥县何庄乡北牟村,--,河北
402144600085,吴桥县农村信用合作联社铁城信用社,0317-7215165,61800,河北省沧州市吴桥县铁城镇政府驻地,--,河北
402144600093,吴桥县农村信用合作联社仓上分社,0317-7219505,61800,河北省沧州市吴桥县铁城镇仓上村,--,河北
402144600108,吴桥县农村信用合作联社沟店铺信用社,0317-7210137,61800,河北省沧州市吴桥县沟店铺乡政府驻地,--,河北
402144600116,吴桥县农村信用合作联社范屯分社,0317-7220310,61800,河北省沧州市吴桥县沟店铺乡范屯村,--,河北
402144600124,吴桥县农村信用合作联社东宋门信用社,0317-7235624,61800,河北省沧州市吴桥县东宋门乡政府驻地,--,河北
402144600132,吴桥县农村信用合作联社罗屯分社,0317-7230123,601800,河北省沧州市吴桥县东宋门乡罗屯村,--,河北
402144600149,吴桥县农村信用合作联社杨家寺信用社,0317-7290006,61800,河北省沧州市吴桥县杨家寺乡政府驻地,--,河北
402144600157,吴桥县杨家寺农村信用合作社大齐分社,0317-7235803,61800,河北省沧州市吴桥县杨家寺乡辛集村,--,河北
402144600165,吴桥县农村信用合作联社桑园信用社,0317-7340108,61800,河北省沧州市吴桥县桑园镇长江东路81号,--,河北
402144600173,吴桥县农村信用合作联社嘉陵江路分社,0317-7343662,61802,河北省沧州市吴桥县桑园镇嘉陵江路,--,河北
402144600181,吴桥县农村信用合作联社华山道分社,0317-7360035,61801,河北省沧州市吴桥县桑园镇华山道,--,河北
402144600212,吴桥县农村信用合作联社曹洼分社,0317-7169013,61800,河北省沧州市吴桥县曹洼乡曹洼村,--,河北
402144600245,吴桥县农村信用合作联社安陵信用社,0317-7197030,61800,河北省沧州市吴桥县安陵镇政府驻地,--,河北
402144600253,吴桥县农村信用合作联社佛刘分社,0317-7228223,61800,河北省沧州市吴桥县安陵镇佛刘村,--,河北
402144600261,吴桥县农村信用合作联社振华分社,0317-7343387,61800,河北省沧州市吴桥县桑园镇华山道,--,河北
402144600270,吴桥县农村信用合作联社振兴分社,0317-7341258,61800,河北省沧州市吴桥县桑园镇华山道39号,--,河北
402144700019,东光县农村信用合作联社,0317-7729681,61600,河北省沧州市东光县城东环路北段,--,河北
402144700027,东光县农村信用合作联社城关信用社,0317-7721296,61600,河北省沧州市东光县城关府前街,--,河北
402144700043,东光县农村信用合作联社金庄信用社,0317-7721979,61600,河北省沧州市东光县城关镇金庄,--,河北
402144700051,东光县农村信用合作联社连镇信用社,0317-7752104,61600,河北省沧州市东光县连镇镇,--,河北
402144700060,东光县农村信用合作联社大张分社,0317-7751076,61600,河北省沧州市东光县连镇镇大张村,--,河北
402144700078,东光县农村信用合作联社于集信用社,0317-7801035,61600,河北省沧州市东光县连镇镇于集村,--,河北
402144700086,东光县农村信用合作联社曲庄分社,0317-7892084,61600,河北省沧州市东光县城关镇曲庄,--,河北
402144700094,东光县农村信用合作联社找王信用社,0317-7780699,61600,河北省沧州市东光县找王镇找王村,--,河北
402144700109,东光县农村信用合作联社后屯分社,0317-7780775,61600,河北省沧州市东光县找王镇后屯,--,河北
402144700117,东光县农村信用合作联社龙王李信用社,0317-7822131,61600,河北省沧州市东光县龙王李镇龙王李村,--,河北
402144700125,东光县农村信用合作联社后店信用社,0317-7826886,61600,河北省沧州市东光县龙王李乡后店村,--,河北
402144700133,东光县农村信用合作联社张彦恒信用社,0317-7791498,61600,河北省沧州市东光县秦村镇张彦恒村,--,河北
402144700141,东光县农村信用合作联社秦村分社,0317-7782671,61600,河北省沧州市东光县秦村镇秦村,--,河北
402144700150,东光县农村信用合作联社大单信用社,0317-7731079,61600,河北省沧州市东光县大单镇大单村,--,河北
402144700168,东光县农村信用合作联社灯明寺信用社,0317-7771013,61600,河北省沧州市东光县灯明寺镇,--,河北
402144700176,东光县农村信用合作联社郑集分社,0317-7776206,61600,河北省沧州市东光县灯明寺镇郑集村,--,河北
402144700184,东光县农村信用合作联社大刘信用社,0317-7736522,61600,河北省沧州市东光县大单镇大刘村,--,河北
402144700192,东光县农村信用合作联社于桥信用社,0317-7816888,61600,河北省沧州市东光县于桥乡,--,河北
402144700205,东光县农村信用合作联社王喇分社,0317-7811019,61600,河北省沧州市东光县于桥乡王喇村,--,河北
402144700213,东光县农村信用合作联社陈坊分社,0317-7741005,61600,河北省沧州市东光县于桥乡陈坊,--,河北
402144700221,东光县农村信用合作联社燕台信用社,0317-7766998,61600,河北省沧州市东光县南霞口镇燕台村,--,河北
402144700230,东光县农村信用合作联社胡集信用社,0317-7761332,61600,河北省沧州市东光县南霞口镇胡集村,--,河北
402144700248,东光县农村信用合作联社东环信用社,0317-7723617,61600,河北省沧州市东光县城东环路,--,河北
402144700256,东光县农村信用合作联社东兴信用社,0317-7726401,61600,河北省东光县东兴路与南环路交叉口,--,河北
402144800011,河北南皮农村合作银行（营业部）,0317-8854517,61500,河北省沧州市南皮县城光荣西路,--,河北
402144800020,河北南皮农村合作银行双庙分理处,0317-8891341,61500,河北省沧州市南皮县刘八里乡双庙村,--,河北
402144800038,河北南皮农村合作银行小集分理处,0317-8665094,61502,河北省沧州市南皮县鲍官屯镇小集村,--,河北
